FACILITYID,INSTALLDAT,WATTAGE,the_geom,CONDITION,LASTUPDATE,ACCOUNT,ARM_LENGTH,LATITUDE,LONGITUDE,DISTRIBUTI,CITY_FACIL,GROUP_,HEADS,INSTALLED,PHOTOCELL,ISSUES_REP,MODEL_NUMB,MOUNTING_H,OLD_TARIFF,OLD_TYPE,VOLTAGE,OLD_WATTAG,PGE_TARIFF,PLATE_PHOT,POLE_CONDI,POLE_MATER,RATE,SAID,SPID,ADDRESS,TWIN_POLE_,UNIQUE_ID,MANUFACTUR,WARRANTY_D,WARRANTY_P,WARRANTY,AUDIT_DATE
B4648,07/24/2014 12:00:00 AM +0000,42,POINT (-122.27799899973671 37.85938499904205),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.859385,-122.277999,3,4648,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-24-14_9_13_AM_B464X_installer16.jpg,OK,Wood,LS-2,6274328004,8159734886,2683 CALIFORNIA ST,,0429_1213_5165,Leotek,07/24/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B4521,07/24/2014 12:00:00 AM +0000,42,POINT (-122.27429099962154 37.859530998676476),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.859531,-122.274291,3,4521,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-24-14_10_01_AM_b4x21_installer13.jpg,OK,Wood,LS-2,6274328004,8159727502,1770 DERBY ST,,0429_1106_6703,Leotek,07/24/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B6405,07/24/2014 12:00:00 AM +0000,42,POINT (-122.27300500018666 37.85954199897473),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.859542,-122.273005,3,6405,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-24-14_10_22_AM_x640x_installer13.jpg,OK,Wood,LS-2,6274328004,8170179614,1826 DERBY ST,,0429_1109_6989,Leotek,07/24/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B3767,07/15/2014 12:00:00 AM +0000,42,POINT (-122.28776799993173 37.85960199939843),OK,11/30/1899 12:00:00 AM +0000,6274328734,12,37.859602,-122.287768,3,3767,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-15-14_8_29_AM_b3x67_installer13.jpg,OK,Wood,LS-2,6274328004,8149349416,1163 PARKER ST,,0417_1444_8654,Leotek,07/15/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B6406,07/24/2014 12:00:00 AM +0000,42,POINT (-122.27219299986575 37.85965199936889),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.859652,-122.272193,3,6406,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-24-14_10_42_AM_b64x6_installer13.jpg,OK,Wood,LS-2,6274328004,8170179622,1868 DERBY ST,,0429_1113_8363,Leotek,07/24/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B2877,08/13/2014 12:00:00 AM +0000,42,POINT (-122.25712999972512 37.85969299904871),OK,11/30/1899 12:00:00 AM +0000,6274328734,6,37.859693,-122.25713,3,2877,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_100,HPS,120,100,S-LD-45,Berkeley_Install_8-13-14_9_34_AM_bxxxx_installer14.jpg,OK,Wood,LS-2,6274328004,8138953632,2496 STUART ST,,0429_1506_3879,Leotek,08/13/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B5683,08/15/2014 12:00:00 AM +0000,42,POINT (-122.24816800045582 37.85974499921089),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.859745,-122.248168,3,5683,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-15-14_8_25_AM_B5683_installer16.jpg,OK,Wood,LS-2,6274328004,8159806808,2922 AVALON AVE,,0428_0923_2678,Leotek,08/15/2014 12:00:00 AM +0000,Graybar,10,04/28/2014 12:00:00 AM +0000
B4771,07/16/2014 12:00:00 AM +0000,42,POINT (-122.28500399953461 37.859745998861584),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.859746,-122.285004,3,4771,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-16-14_2_07_PM_4771_installer16.jpg,OK,Wood,LS-2,6274328004,8159743146,2607 MABEL ST,,0422_0914_9795,Leotek,07/16/2014 12:00:00 AM +0000,Graybar,10,04/22/2014 12:00:00 AM +0000
B4254,08/06/2014 12:00:00 AM +0000,42,POINT (-122.26493000049541 37.859762999356626),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.859763,-122.26493,3,4254,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-6-14_2_12_PM_B425X_installer16.jpg,OK,Wood,LS-2,6274328004,8149378668,2175 WARD ST,,0501_1116_7746,Leotek,08/06/2014 12:00:00 AM +0000,Graybar,10,05/01/2014 12:00:00 AM +0000
B1977,07/15/2014 12:00:00 AM +0000,42,POINT (-122.2865130003921 37.85976599867297),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.859766,-122.286513,3,1977,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_100,HPS,120,100,S-LD-45,Berkeley_Install_7-15-14_10_33_AM_b19xx_installer13.jpg,OK,Wood,LS-2,6274328004,8128514022,1227 PARKER ST,,0417_1500_0194,Leotek,07/15/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B4497,08/04/2014 12:00:00 AM +0000,42,POINT (-122.26932699986607 37.85978099941707),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.859781,-122.269327,3,4497,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-4-14_11_19_AM_bxx9x_installer13.jpg,OK,Wood,LS-2,6274328004,8159725432,2737 MILVIA ST,,0430_1534_1878,Leotek,08/04/2014 12:00:00 AM +0000,Graybar,10,04/30/2014 12:00:00 AM +0000
B4154,07/23/2014 12:00:00 AM +0000,42,POINT (-122.27929299999651 37.85979499920229),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.859795,-122.279293,3,4154,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,> 30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-23-14_10_14_AM_X_installer16.jpg,OK,Wood,LS-2,6274328004,8149373452,1549 CARLETON ST,,0429_1201_5356,Leotek,07/23/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B4253,08/06/2014 12:00:00 AM +0000,42,POINT (-122.26399200042535 37.85987899906163),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.859879,-122.263992,3,4253,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-6-14_2_03_PM_B425X_installer16.jpg,OK,Wood,LS-2,6274328004,8149378662,2211 WARD ST,,0430_1311_6478,Leotek,08/06/2014 12:00:00 AM +0000,Graybar,10,04/30/2014 12:00:00 AM +0000
B5830,08/21/2014 12:00:00 AM +0000,42,POINT (-122.29733500034665 37.85991499893965),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.859915,-122.297335,3,5830,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-21-14_9_32_AM_B5X30_installer10.jpg,OK,Wood,LS-2,6274328004,8159809964,2427 4TH ST,,0417_1044_5263,Leotek,08/21/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B5674,08/14/2014 12:00:00 AM +0000,42,POINT (-122.25262600047783 37.859942999276846),OK,11/30/1899 12:00:00 AM +0000,6274328734,12,37.859943,-122.252626,3,5674,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-14-14_2_30_PM_X_installer16.jpg,OK,Wood,LS-2,6274328004,8159805744,2704 STUART ST,,0425_1352_0161,Leotek,08/14/2014 12:00:00 AM +0000,Graybar,10,04/25/2014 12:00:00 AM +0000
B3223,08/06/2014 12:00:00 AM +0000,42,POINT (-122.26339700032084 37.85995499942812),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.859955,-122.263397,3,3223,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,> 30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-6-14_1_50_PM_X_installer16.jpg,OK,Wood,LS-2,6274328004,8149306786,2246 WARD ST,,0430_1309_1598,Leotek,08/06/2014 12:00:00 AM +0000,Graybar,10,04/30/2014 12:00:00 AM +0000
B5675,08/14/2014 12:00:00 AM +0000,42,POINT (-122.25228399984917 37.85996099886826),OK,11/30/1899 12:00:00 AM +0000,6274328734,12,37.859961,-122.252284,3,5675,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-14-14_2_22_PM_B5675_installer16.jpg,OK,Wood,LS-2,6274328004,8159805752,2708 STUART ST,,0425_1351_2762,Leotek,08/14/2014 12:00:00 AM +0000,Graybar,10,04/25/2014 12:00:00 AM +0000
B4918,08/21/2014 12:00:00 AM +0000,42,POINT (-122.29639999963275 37.86000099866445),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.860001,-122.2964,3,4918,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-21-14_1_07_PM_B49XX_installer10.jpg,OK,Wood,LS-2,6274328004,8159754662,2494 5TH ST,,0417_1102_1983,Leotek,08/21/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B2205,08/07/2014 12:00:00 AM +0000,42,POINT (-122.26429899971477 37.86001099950413),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.860011,-122.264299,3,2205,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-7-14_10_13_AM_X_installer16.jpg,OK,Wood,LS-2,6274328004,8138902576,2723 FULTON ST,,0430_1241_5985,Leotek,08/07/2014 12:00:00 AM +0000,Graybar,10,04/30/2014 12:00:00 AM +0000
B5862,08/15/2014 12:00:00 AM +0000,42,POINT (-122.25110000028603 37.86002399930649),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.860024,-122.2511,3,5862,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-15-14_11_32_AM_B5X02_installer16.jpg,OK,Wood,LS-2,6274328004,8170141088,2784 PIEDMONT AVE,,0425_1506_2981,Leotek,08/15/2014 12:00:00 AM +0000,Graybar,10,04/25/2014 12:00:00 AM +0000
B3769,07/16/2014 12:00:00 AM +0000,42,POINT (-122.28446799946092 37.860030999173816),OK,11/30/1899 12:00:00 AM +0000,6274328734,12,37.860031,-122.284468,3,3769,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-16-14_10_53_AM_B3X69_installer16.jpg,OK,Wood,LS-2,6274328004,8149349432,1336 PARKER ST,,0417_1456_4279,Leotek,07/16/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B3066,08/01/2014 12:00:00 AM +0000,42,POINT (-122.26954500024064 37.86007399882168),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.860074,-122.269545,3,3066,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-1-14_8_08_AM_x_installer13.jpg,OK,Wood,LS-2,6274328004,8138967286,2004 DERBY ST,,0501_0922_1467,Leotek,08/01/2014 12:00:00 AM +0000,Graybar,10,05/01/2014 12:00:00 AM +0000
B4646,07/23/2014 12:00:00 AM +0000,42,POINT (-122.27707600037573 37.86008199863855),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.860082,-122.277076,3,4646,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-23-14_9_20_AM_X_installer16.jpg,OK,Wood,LS-2,6274328004,8159734868,1654 CARLETON ST,,0429_1156_0404,Leotek,07/23/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B6528,08/26/2014 12:00:00 AM +0000,42,POINT (-122.29433900040013 37.8602179991871),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.860218,-122.294339,3,6528,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,> 30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-26-14_12_24_PM_6528_installer22.jpg,OK,Wood,LS-2,6274328004,8170189022,879 DWIGHT WAY,,0417_1010_5339,Leotek,08/26/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B5490,07/16/2014 12:00:00 AM +0000,42,POINT (-122.2824119996176 37.86027999912665),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.86028,-122.282412,3,5490,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-16-14_10_06_AM_XXXX_installer16.jpg,OK,Wood,LS-2,6274328004,8159792252,1425 PARKER ST,,0417_1453_3565,Leotek,07/16/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B1981,08/12/2014 12:00:00 AM +0000,42,POINT (-122.25702399995569 37.86032499889487),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.860325,-122.257024,3,1981,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_100,HPS,120,100,S-LD-45,Berkeley_Install_8-12-14_2_21_PM_b198_installer14.jpg,OK,Wood,LS-2,6274328014,8170204716,2766 REGENT ST,,0429_1510_7458,Leotek,08/12/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B6409,07/23/2014 12:00:00 AM +0000,42,POINT (-122.27330199984453 37.86037299891781),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.860373,-122.273302,3,6409,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-23-14_11_23_AM_b6409_installer14.jpg,OK,Wood,LS-2,6274328004,8170179644,1829 CARLETON ST,,0429_1146_1592,Leotek,07/23/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B4251,08/07/2014 12:00:00 AM +0000,42,POINT (-122.26623900056603 37.86038599919011),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.860386,-122.266239,3,4251,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-7-14_7_48_AM_X_installer16.jpg,OK,Wood,LS-2,6274328004,8149378646,2703 WALKER ST,,0501_1100_4364,Leotek,08/07/2014 12:00:00 AM +0000,Graybar,10,05/01/2014 12:00:00 AM +0000
B3770,07/16/2014 12:00:00 AM +0000,42,POINT (-122.28160000011034 37.860391999496926),OK,11/30/1899 12:00:00 AM +0000,6274328734,12,37.860392,-122.2816,3,3770,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-16-14_9_24_AM_B37X0_installer16.jpg,OK,Wood,LS-2,6274328004,8149349438,1463 PARKER ST,,0417_1451_4971,Leotek,07/16/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B2194,08/06/2014 12:00:00 AM +0000,42,POINT (-122.25973200050514 37.86045999873794),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.86046,-122.259732,3,2194,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-6-14_1_21_PM_b21x4_installer13.jpg,OK,Wood,LS-2,6274328004,8138901594,2979 DANA ST,,0429_1627_3098,Leotek,08/06/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B3062,07/23/2014 12:00:00 AM +0000,42,POINT (-122.27362699972291 37.86046599890533),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.860466,-122.273627,3,3062,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-23-14_11_34_AM_x_installer14.jpg,OK,Wood,LS-2,6274328004,8138967256,1802 CARLETON ST,,0429_1148_5007,Leotek,07/23/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B6410,07/23/2014 12:00:00 AM +0000,42,POINT (-122.2727509997839 37.86058399929614),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.860584,-122.272751,3,6410,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-23-14_11_14_AM_b6410_installer14.jpg,OK,Wood,LS-2,6274328004,8170179652,1853 CARLETON ST,,0429_1144_6189,Leotek,07/23/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B5665,08/15/2014 12:00:00 AM +0000,42,POINT (-122.25328100055545 37.860637999264725),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.860638,-122.253281,3,5665,CityStreetPath,Single,YES,SHORTING CAP,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-15-14_8_40_AM_bx66x_installer14.jpg,OK,Wood,LS-2,6274328004,8159804776,2710 GARBER ST,,0425_1456_3115,Leotek,08/15/2014 12:00:00 AM +0000,Graybar,10,04/25/2014 12:00:00 AM +0000
B6415,08/04/2014 12:00:00 AM +0000,42,POINT (-122.26941999946645 37.86063999880344),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.86064,-122.26942,3,6415,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-4-14_9_18_AM_x_installer13.jpg,OK,Wood,LS-2,6274328004,8170179688,2645 MILVIA ST,,0430_1529_3169,Leotek,08/04/2014 12:00:00 AM +0000,Graybar,10,04/30/2014 12:00:00 AM +0000
B4525,07/23/2014 12:00:00 AM +0000,42,POINT (-122.27226800020559 37.86065299862398),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.860653,-122.272268,3,4525,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-23-14_11_07_AM_b4525_installer14.jpg,OK,Wood,LS-2,6274328004,8159727532,1873 CARLETON ST,,0429_1142_7507,Leotek,07/23/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B4528,07/24/2014 12:00:00 AM +0000,42,POINT (-122.27617300019972 37.86071499938068),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.860715,-122.276173,3,4528,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-24-14_8_34_AM_B4X2X_installer16.jpg,OK,Wood,LS-2,6274328004,8159727556,2607 MCGEE AVE,,0429_1219_4588,Leotek,07/24/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B3222,08/07/2014 12:00:00 AM +0000,42,POINT (-122.26354200034224 37.860738999300196),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.860739,-122.263542,3,3222,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-7-14_8_24_AM_X_installer16.jpg,OK,Wood,LS-2,6274328004,8149306776,2240 DERBY ST,,0430_1245_3069,Leotek,08/07/2014 12:00:00 AM +0000,Graybar,10,04/30/2014 12:00:00 AM +0000
B4274,08/07/2014 12:00:00 AM +0000,42,POINT (-122.26233800026456 37.860843998700375),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.860844,-122.262338,3,4274,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-7-14_9_54_AM_4274B_installer16.jpg,OK,Wood,LS-2,6274328004,8149380708,2717 ELLSWORTH ST,,0430_1254_4522,Leotek,08/07/2014 12:00:00 AM +0000,Graybar,10,04/30/2014 12:00:00 AM +0000
B4934,07/09/2014 12:00:00 AM +0000,42,POINT (-122.29300799967893 37.86084799864737),OK,11/30/1899 12:00:00 AM +0000,6274328734,3,37.860848,-122.293008,3,4934,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_100,HPS,120,100,S-LD-45,Berkeley_Install_7-9-14_9_11_AM_b4x34_installer13.jpg,OK,Wood,LS-2,6274328004,8159756758,2487 8TH ST,,0417_1143_6975,Leotek,07/09/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B6412,08/01/2014 12:00:00 AM +0000,42,POINT (-122.26995000009593 37.860955998859026),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.860956,-122.26995,3,6412,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-1-14_9_59_AM_b64x2_installer13.jpg,OK,Wood,LS-2,6274328004,8170179664,1983 CARLETON ST,,0501_0954_3955,Leotek,08/01/2014 12:00:00 AM +0000,Graybar,10,05/01/2014 12:00:00 AM +0000
B3760,07/16/2014 12:00:00 AM +0000,42,POINT (-122.28346499954505 37.861090998718296),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.861091,-122.283465,3,3760,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,< 25 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-16-14_8_18_AM_B376X_installer16.jpg,OK,Wood,LS-2,6274328004,8149347388,BLAKE ST,,0417_1433_6526,Leotek,07/16/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
B2100,07/23/2014 12:00:00 AM +0000,42,POINT (-122.2762869994731 37.86109499867065),OK,11/30/1899 12:00:00 AM +0000,6274328734,12,37.861095,-122.276287,3,2100,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_7-23-14_10_37_AM_B210X_installer16.jpg,OK,Wood,LS-2,6274328004,8138894214,2601 MCGEE AVE,,0429_1038_1714,Leotek,07/23/2014 12:00:00 AM +0000,Graybar,10,04/29/2014 12:00:00 AM +0000
B3248,08/01/2014 12:00:00 AM +0000,42,POINT (-122.26846200031547 37.86113499926558),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.861135,-122.268462,3,3248,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-1-14_9_10_AM_bxxxx_installer13.jpg,OK,Wood,LS-2,6274328004,8149308716,2045 CARLETON ST,,0501_0950_4795,Leotek,08/01/2014 12:00:00 AM +0000,Graybar,10,05/01/2014 12:00:00 AM +0000
B4503,08/04/2014 12:00:00 AM +0000,42,POINT (-122.26950000005365 37.861154999246175),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.861155,-122.2695,3,4503,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-4-14_9_29_AM_x_installer13.jpg,OK,Wood,LS-2,6274328004,8159725476,2619 MILVIA ST,,0430_1526_2783,Leotek,08/04/2014 12:00:00 AM +0000,Graybar,10,04/30/2014 12:00:00 AM +0000
B4502,08/01/2014 12:00:00 AM +0000,42,POINT (-122.26775399945421 37.86122999921635),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.86123,-122.267754,3,4502,CityStreetPath,Single,YES,PHOTOCELL,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_70,HPS,120,70,S-LD-45,Berkeley_Install_8-1-14_8_52_AM_x_installer13.jpg,OK,Wood,LS-2,6274328004,8159725468,2077 CARLETON ST,,0501_0943_2807,Leotek,08/01/2014 12:00:00 AM +0000,Graybar,10,05/01/2014 12:00:00 AM +0000
B6127,09/24/2014 12:00:00 AM +0000,42,POINT (-122.28758299990925 37.8612949994161),OK,11/30/1899 12:00:00 AM +0000,6274328734,2,37.861295,-122.287583,3,6127,CityStreetPath,Single,YES,SHORTING CAP,,EC1-6M-MV-NW-3-GY-WL-530,25-30 feet,HPS_120_100,HPS,120,100,S-LD-45,Berkeley_Install_9-24-14_2_52_PM_b6127_installer13.jpg,OK,Wood,LS-2,6274328004,8128524426,1206 DWIGHT WAY,,0417_0958_5889,Leotek,09/24/2014 12:00:00 AM +0000,Graybar,10,04/17/2014 12:00:00 AM +0000
